"id","name","terms"
"d020181","sleep apnea obstructive","apneas obstructive sleep;obstructive sleep apneas;sleep apneas obstructive;obstructive sleep apnea syndrome;osahs;sleep apnea syndrome obstructive;sleep apnea hypopnea syndrome;syndrome obstructive sleep apnea;upper airway resistance sleep apnea syndrome;syndrome upper airway resistance sleep apnea"
"d012891","sleep apnea syndromes","apnea syndrome sleep;sleep apnea syndrome;sleep hypopnea;hypopnea sleep;hypopneas sleep;sleep hypopneas;apnea sleep;apneas sleep;sleep apnea;sleep apneas;sleep apnea mixed central and obstructive;mixed central and obstructive sleep apnea;sleep apnea mixed;mixed sleep apnea;mixed sleep apneas;sleep apneas mixed;hypersomnia with periodic respiration;sleep-disordered breathing;breathing sleep-disordered;sleep disordered breathing"
"d012120","respiration disorders","disorder respiration;respiration disorder"
"d012130","respiratory hypersensitivity","airway hyper-responsiveness;airway hyper responsiveness;hyper-responsiveness airway;hypersensitivities respiratory;respiratory hypersensitivities"
"d001998","bronchopulmonary sequestration","pulmonary sequestration;sequestrations pulmonary;sequestration pulmonary;sequestrations bronchopulmonary;pulmonary sequestrations"
"d015619","respiratory system abnormalities","abnormality respiratory system;respiratory system abnormality;system abnormality respiratory"
"d016156","respiratory tract fistula","fistulas respiratory tract"
"d008478","mediastinal emphysema","pneumomediastinum;emphysemas mediastinal"
"d008480","mediastinitis","mediastinitides;mediastinum inflammation;inflammation mediastinum;inflammations mediastinum;mediastinum inflammations"
"d008477","mediastinal diseases","disease mediastinal;mediastinal disease"
"d013896","thoracic diseases","disease thoracic;thoracic disease"
"d014135","tracheal stenosis","stenoses tracheal;tracheal stenoses"
"d014133","tracheal diseases","disease tracheal;tracheal disease"
"d012140","respiratory tract diseases","disease respiratory tract;respiratory tract disease;tract disease respiratory"
"d018424","cholesteatoma middle ear","cholesteatomas middle ear;middle ear cholesteatomas;aural cholesteatoma;aural cholesteatomas;cholesteatoma aural;cholesteatomas aural"
"d065817","congenital microtia","microtias congenital;anotia;anotias;microtia;microtias"
"d004426","ear deformities acquired","acquired ear deformity;deformity acquired ear;ear deformity acquired"
"d014929","wolfram syndrome","diabetes insipidus and mellitus with optic atrophy and deafness;didmoad syndrome;didmoadud;diabetes insipidus diabetes mellitus optic atrophy and deafness;didmoad"
"d015834","cochlear diseases","cochlear disease;disease cochlear"
"d008575","meniere disease","menieres syndrome;meniere syndrome;menieres syndrome;syndrome menieres;mnires disease;disease mnires;diseases mnires;mnires diseases;mnires disease;menieres disease;disease menieres;menieres disease;mnire disease;disease mnire;diseases mnire;mnire diseases;vertigo aural;aural vertigo;otogenic vertigo;otogenic vertigos;vertigo otogenic;vertigos otogenic;auditory vertigo;auditory vertigos;vertigo auditory;vertigos auditory;mnires vertigo;mnire vertigo;mnires vertigos;mnires vertigo;vertigo mnires;vertigos mnires"
"d018159","endolymphatic hydrops",""
"d007762","labyrinthitis","labyrinthitides;otitis interna"
"d015837","vestibular diseases","disease vestibular;vestibular disease"
"d007759","labyrinth diseases","labyrinth disease;inner ear disease;ear disease inner;ear diseases inner;inner ear diseases"
"d063371","myringosclerosis","myringoscleroses;tympanosclerosis;tympanoscleroses"
"d010032","otitis externa","external otitis;external otitides;otitides external"
"d010034","otitis media with effusion","middle ear effusion;ear effusion middle;ear effusions middle;effusion middle ear;effusions middle ear;middle ear effusions;otitis media secretory;secretory otitis media;otitis media serous;serous otitis media"
"d010033","otitis media","middle ear inflammation;inflammation middle ear"
"d010031","otitis","otitides;ear inflammation;ear inflammations;inflammation ear;inflammations ear;ear infection;ear infections;infection ear;infections ear"
"d010040","otosclerosis","otoscleroses;otospongiosis;otospongioses"
"d000081015","ototoxicity","ototoxicities;drug-related otological toxicity;drug related otological toxicity;drug-related otological toxicities;otological toxicity drug-related;drug-induced otological toxicity;drug induced otological toxicity;drug-induced otological toxicities;otological toxicity drug-induced;drug-related ototoxicities;ototoxicities drug-related;drug-induced cochleotoxicity;cochleotoxicity drug-induced;drug induced cochleotoxicity;drug-induced cochlear toxicity;cochlear toxicity drug-induced;drug induced cochlear toxicity;drug-induced cochlear toxicities;drug-related cochlear toxicity;cochlear toxicities drug-related;cochlear toxicity drug-related;drug related cochlear toxicity;drug-related cochlear toxicities;drug-related cochleotoxicity;cochleotoxicities drug-related;cochleotoxicity drug-related;drug related cochleotoxicity;drug-induced vestibulotoxicity;drug induced vestibulotoxicity;vestibulotoxicity drug-induced;drug-induced vestibular toxicity;drug induced vestibular toxicity;vestibular toxicity drug-induced"
"d001304","auditory diseases central","auditory disease central;central auditory disease;auditory pathway disorders central;central auditory pathway disorders;auditory dysfunction central;central auditory dysfunction;dysfunction central auditory;dysfunctions central auditory;auditory cortex disorder;auditory cortex disorders;cortex disorder auditory;cortex disorders auditory"
"d020338","vestibular neuronitis","neuronitides vestibular;vestibular neuronitides;neuritis vestibular;neuritides vestibular;vestibular neuritides;vestibular nerve neuritis;nerve neuritides vestibular;nerve neuritis vestibular;neuritides vestibular nerve;neuritis vestibular nerve;vestibular nerve neuritides;vestibular neuritis;epidemic neurolabyrinthitis;epidemic neurolabyrinthitides;neurolabyrinthitides epidemic;neurolabyrinthitis epidemic;vestibular nerve inflammation;inflammation vestibular nerve;inflammations vestibular nerve;nerve inflammation vestibular;nerve inflammations vestibular;vestibular nerve inflammations;subacute vestibular neuritis;neuritides subacute vestibular;neuritis subacute vestibular;subacute vestibular neuritides;vestibular neuritides subacute;vestibular neuritis subacute;acute peripheral vestibulopathy;acute peripheral vestibulopathies;peripheral vestibulopathies acute;peripheral vestibulopathy acute;vestibulopathies acute peripheral;vestibulopathy acute peripheral;acute vestibular neuritis;acute vestibular neuritides;neuritides acute vestibular;neuritis acute vestibular;vestibular neuritides acute;vestibular neuritis acute;recurrent vestibular neuritis;neuritides recurrent vestibular;neuritis recurrent vestibular;recurrent vestibular neuritides;vestibular neuritides recurrent;vestibular neuritis recurrent;recurrent vestibulopathy;recurrent vestibulopathies;vestibulopathies recurrent;vestibulopathy recurrent;episodic recurrent vertigo;episodic recurrent vertigos;recurrent vertigo episodic;recurrent vertigos episodic;vertigo episodic recurrent;vertigos episodic recurrent;vestibular neuropathy;neuropathies vestibular;neuropathy vestibular;vestibular neuropathies"
"d061285","vestibulocochlear nerve injuries","injury vestibulocochlear nerve;nerve injury vestibulocochlear;vestibulocochlear nerve injury;vestibulocochlear neuropathy traumatic;neuropathies traumatic vestibulocochlear;neuropathy traumatic vestibulocochlear;traumatic vestibulocochlear neuropathies;traumatic vestibulocochlear neuropathy;vestibulocochlear neuropathies traumatic;cranial nerve viii injury;eighth cranial nerve injuries;traumatic eighth-nerve palsy;traumatic eighth nerve palsy;eighth-nerve palsy traumatic;eighth nerve palsy traumatic;eighth-nerve palsies traumatic;palsies traumatic eighth-nerve;palsy traumatic eighth-nerve;traumatic eighth-nerve palsies;eighth-nerve trauma;eighth nerve trauma;eighth-nerve traumas;trauma eighth-nerve;traumas eighth-nerve;injury cranial nerve viii;injury eighth cranial nerve;vestibulocochlear nerve trauma;nerve trauma vestibulocochlear;nerve traumas vestibulocochlear;trauma vestibulocochlear nerve;traumas vestibulocochlear nerve;vestibulocochlear nerve traumas;eighth cranial nerve injury;vestibulocochlear nerve contusion;contusion vestibulocochlear nerve;contusions vestibulocochlear nerve;nerve contusion vestibulocochlear;nerve contusions vestibulocochlear;vestibulocochlear nerve contusions;vestibulocochlear nerve transection;nerve transection vestibulocochlear;nerve transections vestibulocochlear;transection vestibulocochlear nerve;transections vestibulocochlear nerve;vestibulocochlear nerve transections;vestibulocochlear nerve avulsion;avulsion vestibulocochlear nerve;avulsions vestibulocochlear nerve;nerve avulsion vestibulocochlear;nerve avulsions vestibulocochlear;vestibulocochlear nerve avulsions"
"d000160","vestibulocochlear nerve diseases","vestibulocochlear nerve disease;cranial nerve viii disorders;eighth cranial nerve diseases;cranial nerve viii diseases;cochlear neuritis;cochlear neuritides;neuritides cochlear;neuritis cochlear;acoustic nerve diseases;acoustic nerve disease;acoustic nerve disorders;acoustic nerve disorder;cochlear nerve disorders;cochlear nerve disorder;cochlear nerve diseases;cochlear nerve disease;vestibular nerve diseases;vestibular nerve disease;vestibular nerve disorders;vestibular nerve disorder"
"d012181","retrocochlear diseases","disease retrocochlear;retrocochlear disease;retrocochlear hearing loss;hearing loss retrocochlear"
"d018058","tympanic membrane perforation","eardrum perforation;perforation eardrum;tympanic membrane rupture;membrane rupture tympanic;rupture tympanic membrane"
"d004427","ear diseases","disease ear;ear disease;otologic diseases;disease otologic;otologic disease;otological diseases;disease otological;otological disease"
"d010038","otorhinolaryngologic diseases","disease otorhinolaryngologic;otorhinolaryngological disease;disease otorhinolaryngological;diseases otorhinolaryngological;otorhinolaryngological diseases;otolaryngological diseases;disease otolaryngological;diseases otolaryngological;otolaryngological disease;otorhinolaryngologic disease;ent diseases;disease ent;diseases ent;ent disease;otolaryngologic diseases;disease otolaryngologic;diseases otolaryngologic;otolaryngologic disease"
"d002549","diffuse cerebral sclerosis of schilder","encephalitis periaxialis;encephalitis periaxialis concentrica;sudanophilic cerebral sclerosis;myelinoclastic diffuse sclerosis;diffuse scleroses myelinoclastic;diffuse sclerosis myelinoclastic;myelinoclastic diffuse scleroses;scleroses myelinoclastic diffuse;sclerosis myelinoclastic diffuse;poliodystrophia cerebri;schilder disease;disease schilder;schilders disease;disease schilders;schilders disease;cerebral sclerosis diffuse;diffuse cerebral scleroses;diffuse cerebral sclerosis;sclerosis diffuse cerebral;encephalitis periaxialis diffusa;balo concentric sclerosis;concentric sclerosis balo;balos concentric sclerosis;concentric sclerosis balos;scleroses balos concentric;alpers syndrome;syndrome alpers;alpers disease;alpers progressive infantile poliodystrophy;progressive sclerosing poliodystrophy;progressive sclerosing poliodystrophies;alpers syndrome;alper syndrome;alpers syndrome;alpers-huttenlocher syndrome;alpers huttenlocher syndrome;syndrome alpers-huttenlocher;neuronal degeneration of childhood with liver disease progressive;progressive neuronal degeneration of childhood with liver disease;alpers diffuse degeneration of cerebral gray matter with hepatic cirrhosis;alpers disease;alper disease;alpers disease;disease alpers"
"d004684","leukoencephalitis acute hemorrhagic","acute hemorrhagic leukoencephalitides;hemorrhagic leukoencephalitides acute;leukoencephalitides acute hemorrhagic;encephalomyelitis acute necrotizing hemorrhagic;hurst disease;disease hurst;leukoencephalitis acuta hemorrhagica;hurst syndrome;syndrome hurst;acute hemorrhagic encephalomyelitis;acute hemorrhagic encephalomyelitides;encephalomyelitides acute hemorrhagic;encephalomyelitis acute hemorrhagic;hemorrhagic encephalomyelitides acute;hemorrhagic encephalomyelitis acute;hursts disease;disease hursts;hursts disease;necrotizing hemorrhagic encephalomyelitis;encephalomyelitis necrotizing hemorrhagic;hemorrhagic necrotizing encephalomyelitis;necrotizing encephalomyelitis hemorrhagic;hemorrhagic encephalomyelitis necrotizing;hemorrhagic encephalomyelitides necrotizing;necrotizing hemorrhagic encephalomyelitides;encephalomyelitis hemorrhagic necrotizing;encephalomyelitides hemorrhagic necrotizing;necrotizing encephalomyelitides hemorrhagic;encephalitis acute necrotizing;acute necrotizing encephalitides;acute necrotizing encephalitis;encephalitides acute necrotizing;necrotizing encephalitides acute;necrotizing encephalitis acute;leukoencephalitis subacute hemorrhagic;hemorrhagic leukoencephalitides subacute;hemorrhagic leukoencephalitis subacute;leukoencephalitides subacute hemorrhagic;subacute hemorrhagic leukoencephalitides;subacute hemorrhagic leukoencephalitis"
"d004673","encephalomyelitis acute disseminated","acute disseminated encephalomyelitides;disseminated encephalomyelitides acute;encephalomyelitides acute disseminated;encephalomyelitis postexanthem;postexanthem encephalomyelitis;postinfectious encephalomyelitis;encephalomyelitis postinfectious;encephalitis post-vaccinal;encephalitis post vaccinal;vaccination encephalitis;post-vaccinal encephalitis;encephalitides post-vaccinal;post vaccinal encephalitis;post-vaccinal encephalitides;encephalitis postvaccinal;postvaccinal encephalitis;encephalitis vaccination;post-vaccinal encephalomyelitis;encephalomyelitides post-vaccinal;encephalomyelitis post-vaccinal;post vaccinal encephalomyelitis;post-vaccinal encephalomyelitides"
"d020528","multiple sclerosis chronic progressive","multiple sclerosis progressive relapsing;multiple sclerosis remittent progressive;remittent progressive multiple sclerosis;progressive relapsing multiple sclerosis;multiple sclerosis secondary progressive;secondary progressive multiple sclerosis;multiple sclerosis primary progressive;primary progressive multiple sclerosis"
"d020529","multiple sclerosis relapsing-remitting","multiple sclerosis relapsing remitting;remitting-relapsing multiple sclerosis;multiple sclerosis remitting-relapsing;remitting relapsing multiple sclerosis;relapsing remitting multiple sclerosis;multiple sclerosis acute relapsing;acute relapsing multiple sclerosis"
"d009103","multiple sclerosis","sclerosis disseminated;disseminated sclerosis"
"d009471","neuromyelitis optica","nmo spectrum disorder;nmo spectrum disorders;devics disease;devics disease;disease devics;devic disease;disease devic;devic syndrome;syndrome devic;devics syndrome;devics syndrome;syndrome devics"
"d020278","demyelinating autoimmune diseases cns","demyelinating autoimmune disorders cns;demyelinating disease autoimmune cns;autoimmune demyelinating disorders cns;cns autoimmune demyelinating disorders;demyelinating autoimmune diseases central nervous system;autoimmune demyelinating diseases central nervous system;autoimmune diseases demyelinating brain;demyelinating autoimmune diseases brain;brain autoimmune demyelinating diseases;spinal cord demyelinating autoimmune diseases;autoimmune demyelinating diseases spinal cord;demyelinating autoimmune diseases spinal cord;autoimmune demyelinating diseases cerebral;demyelinating autoimmune diseases cerebral;cerebral demyelinating diseases autoimmune"
"d020720","myasthenia gravis autoimmune experimental","experimental myasthenia gravis;myasthenia gravis experimental;experimental myasthenia;experimental myasthenias;myasthenia experimental;myasthenias experimental;experimental autoimmune myasthenia gravis passive transfer;passive transfer experimental autoimmune myasthenia gravis"
"d020941","myasthenia gravis neonatal","neonatal myasthenia gravis persistent;persistent neonatal myasthenia gravis;myasthenia gravis persistent neonatal;antenatal myasthenia gravis;myasthenia gravis antenatal;neonatal myasthenia gravis transient;transient neonatal myasthenia gravis;myasthenia gravis transient neonatal"
"d004681","encephalomyelitis autoimmune experimental","allergic encephalomyelitis experimental;encephalomyelitis experimental allergic;experimental allergic encephalomyelitides;encephalomyelitis allergic;experimental allergic encephalomyelitis;allergic encephalomyelitis"
"d009444","neuritis autoimmune experimental","experimental allergic neuritis;neuritis experimental allergic;experimental autoimmune neuropathy;autoimmune neuropathies experimental;autoimmune neuropathy experimental;experimental autoimmune neuropathies;neuropathies experimental autoimmune;neuropathy experimental autoimmune;ean experimental allergic neuritis;ean experimental autoimmune neuritis;allergic neuritis experimental"
"d020721","nervous system autoimmune disease experimental","disease models autoimmune nervous system;nervous system autoimmune disease models;autoimmune disease models nervous system;autoimmune myositis experimental;myositis autoimmune experimental;autoimmune experimental myositis;experimental myositis autoimmune;myositis experimental autoimmune;experimental autoimmune myositis"
"d019846","miller fisher syndrome","guillain barre syndrome miller fisher variant;ophthalmoplegia ataxia and areflexia syndrome;miller fisher variant of guillain barre syndrome;miller-fisher syndrome;syndrome miller-fisher;fisher syndrome;syndrome fisher;guillain-barre syndrome miller fisher variant"
"d020275","guillain-barre syndrome","guillain barre syndrome;guillaine-barre syndrome;guillaine barre syndrome;syndrome guillaine-barre;guillain-barr syndrome;guillain barr syndrome;guillain-barr syndromes;syndrome guillain-barr;syndromes guillain-barr;landry guillain barre syndrome;syndrome landry-guillain-barre;acute autoimmune neuropathy;acute autoimmune neuropathies;autoimmune neuropathies acute;autoimmune neuropathy acute;neuropathies acute autoimmune;neuropathy acute autoimmune;acute infectious polyneuritis;infectious polyneuritis acute;polyneuritis acute infectious;guillain barre syndrome familial;syndrome familial guillain-barre;syndromes familial guillain-barre;acute inflammatory demyelinating polyneuropathy;inflammatory polyneuropathy acute;polyneuropathy acute inflammatory;acute inflammatory demyelinating polyradiculoneuropathy;acute inflammatory polyneuropathy;acute inflammatory polyneuropathies;inflammatory polyneuropathies acute;inflammatory polyneuropathy acute;polyneuropathies acute inflammatory;polyradiculoneuropathy acute inflammatory;acute inflammatory polyradiculoneuropathies;inflammatory polyradiculoneuropathies acute;polyradiculoneuropathies acute inflammatory;polyneuropathy inflammatory demyelinating acute;demyelinating polyradiculoneuropathy acute inflammatory;polyneuropathy acute inflammatory;polyradiculoneuropathy acute inflammatory demyelinating;inflammatory demyelinating polyradiculoneuropathy acute;acute inflammatory polyradiculoneuropathy"
"d020277","polyradiculoneuropathy chronic inflammatory demyelinating","cidp;polyneuropathy inflammatory demyelinating chronic;inflammatory polyradiculopathy chronic;chronic inflammatory polyradiculopathies;chronic inflammatory polyradiculopathy;inflammatory polyradiculopathies chronic;polyradiculopathies chronic inflammatory;polyradiculopathy chronic inflammatory;polyradiculoneuropathy chronic inflammatory;chronic inflammatory polyradiculoneuropathy;chronic inflammatory polyradiculoneuropathies;polyradiculoneuropathies chronic inflammatory"
"d011129","polyradiculoneuropathy","polyradiculoneuropathies;polyradiculoneuritis;polyradiculoneuritides;autoimmune demyelinating disease peripheral;demyelinating disease peripheral autoimmune;peripheral autoimmune demyelinating disease;demyelinating autoimmune disease peripheral"
"d016750","stiff-person syndrome","stiff person syndrome;stiff-man syndrome;stiff man syndrome;syndrome stiff-man;stiffman syndrome;syndrome stiffman;stiff-baby syndrome;stiff-baby syndromes;syndrome stiff-baby;syndromes stiff-baby;congenital stiff-man syndrome;congenital stiff man syndrome;congenital stiff-man syndromes;stiff-man syndrome congenital;stiff-man syndromes congenital;syndrome congenital stiff-man;syndromes congenital stiff-man;syndrome congenital stiff-person;syndromes congenital stiff-person;startle syndrome;startle syndromes;syndrome startle;syndromes startle;moersch-woltmann syndrome;moersch woltmann syndrome;syndrome moersch-woltmann;stiff-trunk syndrome;stiff trunk syndrome;stiff-trunk syndromes;syndrome stiff-trunk;syndromes stiff-trunk;familial hyperekplexia;familial hyperekplexias;hyperekplexia familial;hyperekplexias familial;hereditary hyperekplexia;hereditary hyperekplexias;hyperekplexia hereditary;hyperekplexias hereditary"
"d014607","uveomeningoencephalitic syndrome","uveomeningoencephalitis;uveomeningoencephalitides;vkh syndrome;syndrome vkh;syndrome vkh vogt koyanagi harada;vkh syndrome vogt koyanagi harada;vogt-koyanagi-harada disease;disease vogt-koyanagi-harada;vogt koyanagi harada disease;vkh vogt koyanagi harada syndrome;vogt-koyanagi-harada syndrome;syndrome vogt-koyanagi-harada;vogt koyanagi harada syndrome;syndrome vogt koyanagi harada"
"d013700","giant cell arteritis","arteritides giant cell;giant cell arteritides;arteritis giant cell hortons;horton disease;hortons disease;hortons disease;arteritis giant cell horton;temporal arteritis;arteritides temporal;temporal arteritides;arteritis temporal;juvenile temporal arteritis;arteritides juvenile temporal;arteritis juvenile temporal;juvenile temporal arteritides;temporal arteritides juvenile;temporal arteritis juvenile;aortic arteritis giant cell;giant cell aortitis hortons;giant cell aortitis;aortitis giant cell;aortitides giant cell;giant cell aortitides;giant cell aortic arteritis;cranial arteritis;arteritides cranial;arteritis cranial;cranial arteritides"
"d020293","vasculitis central nervous system","cns vasculitis;vasculitis cns;central nervous system angiitis;angiitis central nervous system;secondary cns vasculitis;cns vasculitis secondary;vasculitis secondary cns;vasculitis cns secondary;postzoster arteritis;arteritis postzoster;primary cns vasculitis;cns vasculitis primary;vasculitis primary cns;primary central nervous system vasculitis;cerebral angiitis;angiitis cerebral;cerebral vasculitis;vasculitis cerebral;granulomatous angiitis;angiitis granulomatous;granulomatous arteritis;arteritis granulomatous"
"d020274","autoimmune diseases of the nervous system","autoimmune diseases neurologic;autoimmune disease neurologic;disease neurologic autoimmune;diseases neurologic autoimmune;neurologic autoimmune disease;neurologic autoimmune diseases;autoimmune disorders nervous system;autoimmune nervous system diseases;nervous system autoimmune diseases;autoimmune diseases nervous system;autoimmune disorders of the nervous system;immune disorders nervous system;nervous system immune diseases;nervous system immune disorders;immune diseases nervous system"
"d002422","causalgia","type ii complex regional pain syndrome;crps type ii;deafferentation pain;pain deafferentation;complex regional pain syndrome type ii"
"d012019","reflex sympathetic dystrophy","dystrophies reflex sympathetic;reflex sympathetic dystrophies;sympathetic dystrophies reflex;shoulder-hand syndrome;shoulder hand syndrome;shoulder-hand syndromes;syndrome shoulder-hand;syndromes shoulder-hand;complex regional pain syndrome type i;pain syndrome type i regional complex;sudek atrophy;atrophy sudek;pain syndrome type i complex regional;sympathetic reflex dystrophia;reflex dystrophia sympathetic;sympathetic reflex dystrophias;type i complex regional pain syndrome;sudeks atrophy;atrophies sudeks;atrophy sudeks;sudeks atrophies;sudeks atrophy;crps type i;crps type is;type i crps;algodystrophic syndrome;syndrome algodystrophic;algodystrophy;algodystrophies;cervical sympathetic dystrophy;cervical sympathetic dystrophies;dystrophies cervical sympathetic;dystrophy cervical sympathetic;sympathetic dystrophies cervical;sympathetic dystrophy cervical"
"d020918","complex regional pain syndromes","complex regional pain syndrome"
"d004402","dysautonomia familial","type iii hereditary sensory neuropathy dominant;hereditary sensory neuropathy type 3;hereditary sensory and autonomic neuropathy 3;hsan iii;hsan3;hsn-iii;neuropathy hereditary sensory and autonomic type iii;hsan type iii;riley-day syndrome;riley day syndrome;hereditary-sensory and autonomic neuropathy type iii;hereditary sensory and autonomic neuropathy type iii;neuropathy hereditary and autonomic type iii;dominant hereditary sensory neuropathy type iii;hereditary sensory neuropathy dominant type 3;hereditary sensory neuropathy dominant type iii;hereditary sensory neuropathy type 3 dominant;hsan hereditary sensory and autonomic neuropathy type iii;type 3 hereditary sensory neuropathy dominant;hsan 3"
"d009849","olivopontocerebellar atrophies","olivopontocerebellar atrophy;atrophy olivopontocerebellar;olivo-ponto-cerebellar atrophy;atrophy olivo-ponto-cerebellar;olivo ponto cerebellar atrophy;dejerine-thomas syndrome;dejerine thomas syndrome;syndrome dejerine-thomas;presenile ataxia;ataxia presenile;ataxias presenile;presenile ataxias;pontoolivocerebellar atrophy;atrophy pontoolivocerebellar;pontoolivocerebellar atrophies;olivopontocerebellar degeneration;degeneration olivopontocerebellar;degenerations olivopontocerebellar;olivopontocerebellar degenerations;olivo-ponto-cerebellar degeneration;degeneration olivo-ponto-cerebellar;degenerations olivo-ponto-cerebellar;olivo ponto cerebellar degeneration;olivo-ponto-cerebellar degenerations;olivopontocerebellar atrophy idiopathic;atrophy idiopathic olivopontocerebellar;idiopathic olivopontocerebellar atrophy;familial olivopontocerebellar atrophy;atrophy familial olivopontocerebellar;olivopontocerebellar atrophy familial;inherited olivopontocerebellar atrophy;atrophy inherited olivopontocerebellar;olivopontocerebellar atrophy inherited;nonfamilial olivopontocerebellar atrophy;atrophy nonfamilial olivopontocerebellar;olivopontocerebellar atrophy nonfamilial"
"d012791","shy-drager syndrome","shy drager syndrome;syndrome dysautonomia-orthostatic hypotension;syndrome dysautonomia orthostatic hypotension;orthostatic hypotension dysautonomic;dysautonomic orthostatic hypotension;dysautonomic orthostatic hypotensions;hypotension dysautonomic orthostatic;hypotensions dysautonomic orthostatic;orthostatic hypotensions dysautonomic;dysautonomia-orthostatic hypotension syndrome;dysautonomia orthostatic hypotension syndrome;dysautonomia-orthostatic hypotension syndromes;hypotension syndrome dysautonomia-orthostatic;hypotension syndromes dysautonomia-orthostatic;syndromes dysautonomia-orthostatic hypotension;autonomic failure progressive;autonomic failures progressive;failure progressive autonomic;failures progressive autonomic;progressive autonomic failure;progressive autonomic failures;idiopathic orthostatic hypotension shy-drager type;idiopathic orthostatic hypotension shy drager type"
"d020955","striatonigral degeneration","striatonigral atrophy;atrophies striatonigral;atrophy striatonigral;striatonigral atrophies"
"d019578","multiple system atrophy","multiple system atrophies;multisystemic atrophy;atrophies multisystemic;atrophy multisystemic;multisystemic atrophies;multisystem atrophy;atrophies multisystem;atrophy multisystem;multisystem atrophies"
"d007024","hypotension orthostatic","hypotension postural;postural hypotension"
"d057774","post-exercise hypotension","hypotensions post-exercise;post exercise hypotension;hypotension post exercise;hypotensions post exercise;post exercise hypotensions;postexercise hypotension;hypotension postexercise;hypotensions postexercise;postexercise hypotensions"
"d054972","postural orthostatic tachycardia syndrome","postural tachycardia syndrome;syndrome postural tachycardia;tachycardia syndrome postural"
"d054970","pure autonomic failure","bradbury-eggleston syndrome;bradbury eggleston syndrome;syndrome bradbury-eggleston"
"d054969","primary dysautonomias","dysautonomia primary;primary dysautonomia;dysautonomia;dysautonomias"
"d013547","sweating gustatory","hyperhidrosis gustatory;gustatory hyperhidroses;gustatory hyperhidrosis;hyperhidroses gustatory;auriculotemporal syndrome;syndrome auriculotemporal;baillarger syndrome;syndrome baillarger;von freys syndrome;syndrome von freys;von freys syndrome;freys syndrome;syndrome freys;salivosudoriparous syndrome;salivosudoriparous syndromes;syndrome salivosudoriparous;syndromes salivosudoriparous;von frey syndrome;syndrome von frey;auriculotemporal nerve syndrome;frey syndrome;syndrome frey"
"d000270","adie syndrome","syndrome holmes-adie;poorly reacting pupils;poorly reacting pupil;pupil poorly reacting;pupils poorly reacting;adies syndrome;syndrome adies"
"d001342","autonomic nervous system diseases","autonomic central nervous system diseases;ans diseases;ans disease;autonomic diseases;autonomic disease;autonomic nervous system disorders;disorders of the autonomic nervous system;segmental autonomic dysfunction;autonomic dysfunction segmental;autonomic dysfunctions segmental;segmental autonomic dysfunctions;autonomic peripheral nervous system diseases;nervous system diseases parasympathetic;parasympathetic nervous system diseases;nervous system diseases sympathetic;sympathetic nervous system diseases"
"d020211","autonomic dysreflexia","dysreflexias autonomic;hyperreflexia autonomic;dysreflexia spinal autonomic;dysreflexias spinal autonomic;autonomic hyperreflexia;autonomic hyperreflexias;hyperreflexias autonomic"
"d020208","brain injury chronic","brain injuries chronic;chronic brain injuries"
"d002547","cerebral palsy","cerebral palsies dystonic-rigid;dystonic-rigid cerebral palsies;mixed cerebral palsies;little disease;littles disease;spastic diplegia;diplegias spastic;spastic diplegias;diplegia spastic;cerebral palsies monoplegic;monoplegic cerebral palsies;cerebral palsies athetoid;cerebral palsies dyskinetic;hypotonic cerebral palsies;spastic cerebral palsies"
"d001925","brain damage chronic","encephalopathy chronic;chronic encephalopathy"
"d001926","brain death","brain dead;brain deads;coma depasse;irreversible coma;coma irreversible"
"d028243","cerebral amyloid angiopathy familial","autosomal dominant cerebrovascular amyloidosis;hchwa;cerebral amyloid angiopathy genetic;hereditary cerebral amyloid angiopathy icelandic type;icelandic type hereditary cerebral amyloid angiopathy;cerebral amyloid angiopathy cst3-related;cerebral amyloid angiopathy cst3 related;icelandic type amyloidosis;amyloidosis icelandic type;amyloidosis vi;amyloidosis vis;amyloidosis cerebroarterial icelandic type;cerebral amyloid angiopathy hereditary;hereditary cerebral amyloid angiopathy;hereditary cerebral hemorrhage with amyloidosis;cerebral hemorrhage hereditary with amyloidosis"
