"id","name","terms"
"d008620","meprobamate","meprobamate;miltown;mprobamate richard;meprospan;tranmep;visano;equanil;dapaz"
"d008724","methomyl","methomyl;lannate 20;lannate"
"d002235","carbofuran","carbofuran;furadan;nia-10242;nia 10242;nia10242;bayer 70143"
"d002748","chlorpropham","chlorpropham;isopropyl n-3-chlorophenolcarbamate;cipc"
"d000078328","felbamate","felbamate;2-phenyl-13-propanediol dicarbamate;2 phenyl 13 propanediol dicarbamate;taloxa;felbatol;felbamyl;add-03055;add 03055;add03055;3-carbamoyloxy-2-phenyl-propyl carbamate;w-554;w 554;w554"
"d008714","methiocarb",""
"d010830","physostigmine","physostigmine;eserine"
"d001074","propoxur","propoxur;o-isopropoxyphenylmethylcarbamate;o isopropoxyphenylmethylcarbamate;unden;sendran;aprocarb;baygon"
"d011727","pyridinolcarbamate","pyridinolcarbamate;pyricarbate;26-pyridinedimethanol-bis-n-methylcarbamate;duvaline;gasparol;lisator;movecil;p-23;p 23;p23;duaxol;sospitan;anginin;angioxine;colesterinex;prodectin;parmidine"
"d000068836","rivastigmine","rivastigmine;s-n-ethyl-3-1-dimethyl-aminoethyl-n-methylphenylcarbamate;rivastigminetartrate;rivastigmine hydrogen tartrate;hydrogen tartrate rivastigmine;tartrate rivastigmine hydrogen;exelon;ena 713;713 ena;sdz ena 713;713 sdz ena;ena 713 sdz;ena-713;ena713"
"d048448","phenylcarbamates","phenylcarbamates;phenyl-carbamates;phenyl carbamates"
"d013893","thiram","thiram;thiuram;tmtd;tetramethylthiuram disulfide;disulfide tetramethylthiuram;tmt disulfide;disulfide tmt;nobecutan;thiuram d;bacteriostat;sadoplon 75"
"d015039","ziram","ziram;zinc dimethyldithiocarbamate;dimethyldithiocarbamate zinc;zerlate;milbam;cuman l;fuklasin"
"d004125","dimethyldithiocarbamate",""
"d004221","disulfiram","disulfiram;bisdiethylthiocarbamoyl disulfide;tetraethylthioperoxydicarbonic diamide h2ncs2s2;tetraethylthiuram disulfide;disulfide tetraethylthiuram;antabus;antabuse;teturam;dicupral;esperal;alcophobin;anticol"
"d004050","ditiocarb","ditiocarb;thiocarb;dithiocarb;diethylcarbamodithioic acid;diethyldithiocarbamic acid;ditiocarb sodium;sodium ditiocarb;sodium diethyldithiocarbamate;diethyldithiocarbamate sodium;ditiocarb sodium salt;sodium salt ditiocarb;ditiocarb ammonium salt;ammonium salt ditiocarb;ditiocarb bismuth salt;bismuth salt ditiocarb;imuthiol;ditiocarb potassium salt;potassium salt ditiocarb;ditiocarb sodium salt trihydrate;ditiocarb tin4 salt;ditiocarb zinc salt;zinc salt ditiocarb;zinc diethyldithiocarbamate;diethyldithiocarbamate zinc;diethyldithiocarbamate;ditiocarb lead salt;lead salt ditiocarb"
"d008344","maneb","maneb;manganese 12-ethanediylbiscarbamodithioato2--"
"d015038","zineb","zineb;zinc ethylenebisdithiocarbamate;novozir;dithane z-78;dithane z 78;dithane z78;cynkotox"
"d005028","ethylenebisdithiocarbamates",""
"d014047","tolnaftate","tolnaftate;breezee;chinofungin;chlorisept;curatin;genaspor;micoisdin;np-27;np 27;np27;ony-clear;ony clear;tinactin;sporiline;tinaderm;tinatox;tineafax;ting;tolnaftat purder n;purder n tolnaftat;tonoftal;zeasorb;aftate"
"d014214","triallate","triallate;tri-allate;tri allate;far-go;far go;fargo;avadex bw"
"d013859","thiocarbamates",""
"d013875","thiophanate","thiophanate;dimethylphenylene bis-thioallophanate;bis-thioallophanate dimethylphenylene;dimethylphenylene bis thioallophanate;thiophanate-methyl;thiophanate methyl;mildothane;cercobin m-70;cercobin m 70;cercobin m70"
"d009605","nitrosomethylurethane","nitrosomethylurethane;methylnitrosourethane"
"d011140","polyurethanes","polyurethanes;polyurethane;ostamer;ostamers;pellethane;pellethanes;polyisocyanates;polyisocyanate;spandex;spandices"
"d014520","urethane","urethane;ethyl carbamate;carbamate ethyl;urethan"
"d000448","aldicarb","aldicarb;temik;ent-27093;ent 27093;ent27093;uc-21149;uc 21149;uc21149;uc-21149;uc 21149;uc21149"
"d002219","carbamates","carbamates;carbamic acids;acids carbamic;aminoformic acids;acids aminoformic"
"d015766","albendazole","albendazole;lurdex;bilutac;metiazol;andazol;albenza;zentel;albendoral;albendazole monohydrochloride;monohydrochloride albendazole;bendapar;digezanol;disthelm;mediamix v disthelm;endoplus;eskazole;gascop;skf-62979;skf 62979;skf62979;skf-62979;skf 62979;skf62979;valbazen"
"d002251","carbon tetrachloride","carbon tetrachloride;tetrachloride carbon;tetrachloromethane"
"d002706","chlordan","chlordan;gamma-chlordane;gamma chlordane;chlordane"
"d007631","chlordecone","chlordecone;kepone"
"d003999","dichloroacetic acid","dichloroacetic acid;acid dichloroacetic;bichloroacetic acid;acid bichloroacetic;sodium dichloroacetate;dichloroacetate sodium;potassium dichloroacetate;dichloroacetate potassium"
"d014238","trichloroacetic acid","trichloroacetic acid;acid trichloroacetic;acide trichloracetique;trichloracetique acide;sodium trichloroacetate;trichloroacetate sodium;rubidium trichloroacetate;trichloroacetate rubidium"
"d062845","chloroacetates","chloroacetates;chloroacetic acids;acids chloroacetic"
"d004010","dicofol","dicofol;keltane;kelthane"
"d004137","dinitrochlorobenzene","dinitrochlorobenzene;dncb;chlorodinitrobenzene;1-chloro-24-dinitrobenzene;1 chloro 24 dinitrobenzene"
"d006581","hexachlorobenzene","hexachlorobenzene;hcb"
"d002722","chlorobenzenes",""
"d064228","bromochlorofluorocarbons","bromochlorofluorocarbons;halons;halon"
"d064227","chlorofluorocarbons ethane","chlorofluorocarbons ethane;ethane chlorofluorocarbons;chlorofluoroethanes"
"d005617","chlorofluorocarbons methane","chlorofluorocarbons methane;methane chlorofluorocarbons;fluorocarbon aerosols;aerosols fluorocarbon;fluorocarbon propellants;propellants fluorocarbon;chlorofluoromethanes"
"d017402","chlorofluorocarbons","chlorofluorocarbons;chlorofluorocarbon derivatives;derivatives chlorofluorocarbon;freon;freons"
"d001975","bromotrichloromethane","bromotrichloromethane;trichlorobromomethane"
"d002725","chloroform","chloroform;trichloromethane"
"d003634","ddt","ddt;44-ddt;44 ddt;44-dichlorodiphenyltrichloroethane;44 dichlorodiphenyltrichloroethane;pp-ddt;tbisc-ethane;tbisc ethane;chlorophenothane;111-trichloro-22-bisp-chlorophenylethane;benzochloryl"
"d003633","dichlorodiphenyl dichloroethylene","dichlorodiphenyl dichloroethylene;dichloroethylene dichlorodiphenyl;ddmu;11-dichloro-22-bisp-chlorophenylethylene;pp-dde;pp-dichlorodiphenyldichloroethylene;dde;ddx"
"d003632","dichlorodiphenyldichloroethane","dichlorodiphenyldichloroethane;tde;ddd"
"d004000","dichloroethylenes","dichloroethylenes;vinylidene chlorides;chlorides vinylidene"
"d004026","dieldrin","dieldrin;alvit-55;alvit 55;alvit55"
"d004732","endrin","endrin;hexadrin"
"d005018","ethyl chloride","ethyl chloride;chloride ethyl;chloroethane;cloretilo chemirosa;chemirosa cloretilo;wariactiv;chloraethyl dr henning;gebauers ethyl chloride;gebauer ethyl chloride;gebauers ethyl chloride"
"d005025","ethylene dichlorides","ethylene dichlorides;dichlorides ethylene;dichloroethanes"
"d006534","heptachlor epoxide","heptachlor epoxide;epoxide heptachlor"
"d006533","heptachlor",""
"d001556","hexachlorocyclohexane","hexachlorocyclohexane;hexachlorane;benzene hexachloride;hexachloride benzene;epsilon-hexachlorocyclohexane;epsilon hexachlorocyclohexane;zeta-hexachlorocyclohexane;zeta hexachlorocyclohexane;lindane;gamma-benzene hexachloride;hexachloride gamma-benzene;gamma benzene hexachloride;gamma-666;gamma 666;gammexane;gamma-hch;gamma hch;gamma-hexachlorocyclohexane;gamma hexachlorocyclohexane;bhc insecticide;insecticide bhc;pms-lindane;pms lindane;kwell;scabecid;jacutin;scabene;tetocid;scabisan;eta-hexachlorocyclohexane;eta hexachlorocyclohexane;delitex"
"d008731","methoxychlor","methoxychlor;dmdt;dianisyl trichloroethane;trichloroethane dianisyl;metox"
"d008737","methyl chloride","methyl chloride;chloride methyl;chloromethane"
"d008752","methylene chloride","methylene chloride;chloride methylene;methylene bichloride;bichloride methylene;methylene dichloride;dichloride methylene;dichloromethane;solaesthin"
"d008917","mirex",""
"d008939","mitotane","mitotane;op-ddd;mytotan;orthopara-ddd;orthopara ddd;chlodithane;lysodren;chloditan;khloditan"
"d010853","picryl chloride","picryl chloride;chloride picryl;246-trinitro-1-chlorobenzene;trinitrochlorobenzene;1-chloro-246-trinitrobenzene"
"d001140","aroclors","aroclors;aroclor"
"d020111","chlorodiphenyl 54 chlorine","chlorodiphenyl 54 chlorine;aroclor-1254;aroclor 1254"
"d011078","polychlorinated biphenyls","polychlorinated biphenyls;biphenyls polychlorinated;polychlorobiphenyl compounds;compounds polychlorobiphenyl;pcbs"
"d011080","polychloroterphenyl compounds","polychloroterphenyl compounds;compounds polychloroterphenyl;polychlorotriphenyl compounds;compounds polychlorotriphenyl"
"d013750","tetrachloroethylene","tetrachloroethylene;tetrachloroethene;tetrachlorethylene;perchlorethylene;perchloroethylene"
"d014112","toxaphene","toxaphene;polychlorocamphene"
"d014239","trichloroepoxypropane","trichloroepoxypropane;12-epoxy-333-trichloropropane;trichloropropylene oxide;oxide trichloropropylene;trichloropropane oxide;oxide trichloropropane;trichloropropene oxide;oxide trichloropropene;111-trichloropropene-23-oxide"
"d014240","trichloroethanes",""
"d014241","trichloroethylene","trichloroethylene;trichloroethene;ethinyl trichloride;trichloride ethinyl;trielina;trilene"
"d014752","vinyl chloride","vinyl chloride;chloride vinyl;chloroethylene"
"d000452","aldrin","aldrin;isodrin"
"d006843","hydrocarbons chlorinated","hydrocarbons chlorinated;organochlorine compounds;compounds organochlorine;chlorinated hydrocarbons;chlorine compounds organic;compounds organic chlorine;organic chlorine compounds"
"d000640","amitrole","amitrole;3-amino-124-triazole;aminotriazole"
"d000077384","anastrozole","anastrozole;22-5-1h-124-triazol-1-ylmethyl-13-phenylenebis2-methylpropionitrile;anastrazole;arimidex;ici d1033;zd-1033;zd 1033;zeneca zd 1033;zd1033"
"d000077588","deferasirox","deferasirox;4-35-bis-2-hydroxyphenyl-124-triazol-1-ylbenzoic acid;icl 670a;icl-670a;icl670a;icl-670;icl670;icl 670;exjade"
"d015725","fluconazole","fluconazole;zonal;bagyne;diflucan;fluc hexal;flucobeta;flucolich;fluconazol abz;fluconazol al;fluconazol stada;fluconazol von ct;fluconazol-isis;fluconazol isis;fluconazol-ratiopharm;fluconazol ratiopharm;flunazul;fungata;lavisa;loitin;neofomiral;oxifungol;solacap;uk-49858;uk 49858;uk49858;triflucan;apo-fluconazole;apo fluconazole"
"d006144","guanazole",""
"d017964","itraconazole","itraconazole;r-51211;r 51211;r51211;sporanox;orungal"
"d000077289","letrozole","letrozole;44-1h-124-triazol-1-yl-methylene-bisbenzonitrile;cgs 20267;cgs-20267;cgs20267;femara;fmara"
"d000077592","maraviroc","maraviroc;44-difluoro-n-1s-3-exo-3-3-isopropyl-5-methyl-4h-124-triazol-4-yl-8-azabicyclo321oct-8-yl-1-phenylpropylcyclohexanecarboxamide;selzentry;uk-427857;uk 427857;uk427857;uk-427857;uk 427857;uk427857"
"d000068899","sitagliptin phosphate metformin hydrochloride drug combination","sitagliptin phosphate metformin hydrochloride drug combination;sitagliptin phosphate-metformin hydrochloride drug combination;sitagliptin phosphate metformin hydrochloride drug combination;janumet"
"d000068900","sitagliptin phosphate","sitagliptin phosphate;phosphate sitagliptin;sitagliptin phosphate monohydrate;monohydrate sitagliptin phosphate;phosphate monohydrate sitagliptin;sitagliptin monophosphate monohydrate;monohydrate sitagliptin monophosphate;monophosphate monohydrate sitagliptin;mk 0431;0431 mk;mk0431;mk-0431;sitagliptin phosphate anhydrous;anhydrous sitagliptin phosphate;phosphate anhydrous sitagliptin;sitagliptin;4-oxo-4-3-trifluoromethyl-56-dihydro124triazolo43-apyrazin-78h-yl-1-245-trifluorophenylbutan-2-amine;januvia"
"d014192","trapidil","trapidil;trapymin;rocornal"
"d065819","voriconazole","voriconazole;uk 109496;uk-109496;uk109496;uk-109496;uk109496;uk 109496;vfend"
"d014230","triazoles",""
"d006585","altretamine","altretamine;hemel;hexamethylmelamine;hexinawas;hexalen;hexastat"
"d001032","apazone","apazone;5-dimethylamino-9-methyl-2-propyl-1h-pyrazolo12-a124benzotriazine-132h-dione;azapropazone;prolixan;tolyprin;apazone dihydrate;dihydrate apazone;rheumox"
"d001280","atrazine","atrazine;gesamprim"
"d005297","ferrozine","ferrozine;ferrozine monosodium salt monohydrate;ferrozine monosodium salt;monosodium salt ferrozine"
"d000077213","lamotrigine","lamotrigine;35-diamino-6-23-dichlorophenyl-as-triazine;35-diamino-6-23-dichlorophenyl-124-triazine;lamictal;crisomet;lamiktal;bw-430c;bw 430c;bw430c;labileno"
"d010094","oxonic acid","oxonic acid;oteracil"
"d011400","prometryne","prometryne;prometryn;gesaguard 50"
"d012839","simazine","simazine;herbazin-50;herbazin 50;herbazin50"
"d000077704","tirapazamine","tirapazamine;3-amino-124-benzotriazine-14-dioxide;nsc 130181;win 59075;win-59075;win59075;tirazone;sr 4233;sr-4233;sr4233"
"d014265","triethylenemelamine","triethylenemelamine;triethylene melamine;melamine triethylene;246-triethylimino-135-triazine;tretamine"
"d014227","triazines","triazines;benzotriazines"
"d015765","almitrine","almitrine;almitrine monomesylate;monomesylate almitrine;vectarion;almitrine dimesylate;almitrine bismethanesulfonate;almitrine bismesylate"
"d016589","astemizole","astemizole;astemizol alonga;alonga astemizol;astemizol ratiopharm;ratiopharm astemizol;astesen;emdar;esmacen;fustermizol;hismanal;histaminos;hubermizol;laridal;paralergin;r-43-512;r 43 512;r43512;retolen;rifedot;rimbol;romadin;simprox;urdrim;alermizol;astemina"
"d000069461","bendamustine hydrochloride","bendamustine hydrochloride;hydrochloride bendamustine;bendamustine;bendamustin;cytostasan;imet 3393;ribomustin;treanda;zimet 3393"
"d006690","bisbenzimidazole","bisbenzimidazole;pibenzimol;nsc-322921;nsc 322921;nsc322921;bisbenzimidazole trihydrochloride;4-5-4-methyl-1-piperazinyl25-bi-1h-benzimidazol-2-ylphenol trihydrochloride;bisbenzimide;hoechst 33258;hoe-33258;hoe 33258;hoe33258"
"d002159","cambendazole","cambendazole;5-isopropoxycarbonylamino-2-4-thiazoylbenzimidazole;noviben"
"d000069604","dabigatran","dabigatran;n-2-4-aminoiminomethylphenylaminomethyl-1-methyl-1h-benzimidazol-5-ylcarbonyl-n-2-pyridinyl-beta-alanine;bibr 1048;pradaxa;dabigatran etexilate;etexilate dabigatran;dabigatran etexilate mesylate;etexilate mesylate dabigatran;mesylate dabigatran etexilate"
"d004294","domperidone","domperidone;domperidon;domidon;domperidon al;domperidon hexal;hexal domperidon;domperidon stada;stada domperidon;domperidon-teva;domperidon teva;domperidona gamir;gamir domperidona;domperidone maleate;maleate domperidone;domperidone maleate 11;domperidone monohydrochloride;monohydrochloride domperidone;gastrocure;motilium;nauzelin;novo-domperidone;novo domperidone;nu-domperidone;nu domperidone;pms-domperidone;pms domperidone;pridys;r-33812;r33812;r-33812;r33812;ratio-domperidone;ratio domperidone;apo-domperidone;apo domperidone"
"d004329","droperidol","droperidol;inapsine;dehidrobenzperidol;dehydrobenzperidol;droleptan"
"d020748","mibefradil","mibefradil;ro 40-5967;ro 40 5967;ro 405967;mibefradil dihydrochloride;posicor"
"d015739","nocodazole","nocodazole;oncodazole;nsc-238159;nsc 238159;nsc238159;r-17934;r 17934;r17934"
"d010868","pimozide","pimozide;antalon;orap;orap forte;r-6238;r6238"
"d000077333","telmisartan","telmisartan;4-14-dimethyl-2-propyl26-bi-1h-benzimidazol-1-ylmethyl-11-biphenyl-2-carboxylic acid;pritor;bibr 277;bibr-277;micardis"
"d013827","thiabendazole","thiabendazole;tiabendazol;thibendole;2-4-thiazolylbenzimidazole;mintezol;omnizole;mintesol"
"d000077682","triclabendazole","triclabendazole;6-chloro-5-23-dichlorophenoxy-2-methylthiobenzimidazole;egaten;tremacide;fasicare;fasinex;flukare"
"d064748","dexlansoprazole","dexlansoprazole;lansoprazole r-isomer;lansoprazole r isomer;r-isomer lansoprazole;2-r-3-methyl-4-222-trifluoroethoxy-2-pyridinylmethylsulfinyl-1h-benzimidazole;r-lansoprazole;r lansoprazole;dexlansoprazole sesquihydrate;tak 390mr;tak390mr;tak-390mr;tak-390;tak 390;tak390;dexilant;t-168390;t 168390;t168390"
"d064747","lansoprazole","lansoprazole;lansoprazol;2-3-methyl-4-222-trifluoroethoxy-2-pyridylmethylsulfinylbenzimidazole;lansoprazoles;ogastro;ag 1749;ag-1749;ag1749;agopton;bamalite;lansol;lansoprazole sodium;sodium lansoprazole;lanzor;monolitum;opiren;prevacid;pro ulco;promeco;takepron;ulpax;zoton;ogast;prezal"
"d064098","esomeprazole","esomeprazole;esomeprazole sodium;esomeprazole strontium;strontium esomeprazole;esomeprazole magnesium;nexium;esomeprazole potassium;esomeprazole strontium anhydrous"
"d009853","omeprazole","omeprazole;prilosec;omeprazole sodium;sodium omeprazole;h 168-68;h 168 68;h 16868;omeprazole magnesium;magnesium omeprazole"
"d000077402","pantoprazole","pantoprazole;pantoprazole sodium;skf 96022;skf-96022;skf 96022;skf96022;skf-96022;skf96022;by 1023;by-1023;by1023;protonix"
"d064750","rabeprazole","rabeprazole;2-4-3-methoxypropoxy-3-methylpyridin-2-ylmethylsulfinyl-1h-benzimidazole;dexrabeprazole;e 3810;e3810;pariet;rabeprazole sodium;sodium rabeprazole;1h-benzimidazole 2-4-3-methoxypropoxy-3-methyl-2-pyridinylmethylsulfinyl- sodium salt;aciphex;ly-307640;ly 307640;ly307640"
"d053799","2-pyridinylmethylsulfinylbenzimidazoles","2-pyridinylmethylsulfinylbenzimidazoles;2 pyridinylmethylsulfinylbenzimidazoles;benzimidazole methylpyridine sulfoxides;methylpyridine sulfoxides benzimidazole;sulfoxides benzimidazole methylpyridine;timoprazole derivatives;timoprazoles;2-methylpyridine 2-benzimidazole sulfoxides;2 methylpyridine 2 benzimidazole sulfoxides;2-benzimidazole sulfoxides 2-methylpyridine;sulfoxides 2-methylpyridine 2-benzimidazole;2-pyridinylmethylsulfinyl-2-benzimidazoles;2 pyridinylmethylsulfinyl 2 benzimidazoles"
"d001562","benzimidazoles",""
"d002035","bunaftine","bunaftine;bunaphtide;bunaphtine;bunaftide"
"d000069449","cinacalcet","cinacalcet;cinacalcet hydrochloride;alpha-methyl-n-3-3-trifluoromethylphenylpropyl-1-naphthalenemethanamine alphar-hydrochloride;sensipar;amg 073;krn 1493;amg073"
"d003619","dansyl compounds","dansyl compounds;compounds dansyl;dimethylaminonaphthalenesulfonyl compounds;compounds dimethylaminonaphthalenesulfonyl"
"d000069499","ezetimibe simvastatin drug combination","ezetimibe simvastatin drug combination;ezetimibe-simvastatin combination;combination ezetimibe-simvastatin;ezetimibe simvastatin combination;ezetimibe simvastatin drug combination;ezetimibe-simvastatin drug combination;combination ezetimibe-simvastatin drug;drug combination ezetimibe-simvastatin;vytorin;inegy"
"d019821","simvastatin","simvastatin;zocor;mk-733;mk 733;mk733;synvinolin"
"d008148","lovastatin","lovastatin;mevinolin;monacolin k;6-methylcompactin;6 methylcompactin;mk-803;mk 803;mk803;mevacor;lovastatin 1 alphas-isomer;lovastatin 1 alpha-isomer;1 alpha-isomer lovastatin;lovastatin 1 alpha isomer;alpha-isomer lovastatin 1"
"d009288","naproxen","naproxen;methoxypropiocin;anaprox;aleve;proxen;synflex;naprosin;naprosyn;naproxen sodium;sodium naproxen;sodium naproxenate;naproxenate sodium"
"d009280","naphthaleneacetic acids","naphthaleneacetic acids;acids naphthaleneacetic"
"d000548","amaranth dye","amaranth dye;azorubin s;acid red 27;ci acid red 27;ci food red 9;ar27 compound;compound ar27;fd c red no 2;red dye no 2"
"d000580","amido black","amido black;black amido;ci acid black 1;amido black sodium salt;amido black dilithium salt;ci-20470;ci 20470;ci20470"
"d000817","anilino naphthalenesulfonates","anilino naphthalenesulfonates;naphthalenesulfonates anilino"
"d003224","congo red","congo red;red congo"
"d005070","evans blue","evans blue;blue evans;evans blue;blue evans;evan blue;azovan blue;blue azovan;ci direct blue 53;ci 23860"
"d013498","suramin","suramin;germanin;suramin sodium;sodium suramin;suramin hexasodium salt;hexasodium salt suramin;salt suramin hexasodium;naganin;naganol;naphuride;suramin monosodium salt;monosodium salt suramin;salt suramin monosodium;moranil"
"d014343","trypan blue","trypan blue;blue trypan;niagara blue;blue niagara;diamine blue;blue diamine;visionblue"
"d009282","naphthalenesulfonates",""
"d009284","naphthols","naphthols;hydroxynaphthalenes"
"d010837","vitamin k 1","vitamin k 1;phytonadione;vitamin k1;phytomenadione;phylloquinone;phyllohydroquinone;aquamephyton;konakion"
"d024482","vitamin k 2","vitamin k 2;menaquinones;vitamin k2;menaquinone;vitamin k quinone"
"d024483","vitamin k 3","vitamin k 3;vitamin k3;2-methylnaphthoquinone;menadione;2-methyl-14-naphthalenedione;2-methyl-14-naphthoquinone;menadione sodium bisulfite;bisulfite menadione sodium;sodium bisulfite menadione;vitamin k3 sodium bisulfite;vicasol;vikasol;menadione bisulfite;bisulfite menadione;menadione sodium bisulfite trihydrate"
"d014812","vitamin k",""
"d009285","naphthoquinones","naphthoquinones;naphthalenediones;naphthazarins"
"d020280","sertraline","sertraline;zoloft;altruline;lustral;apo-sertraline;apo sertraline;aremis;besitran;sealdin;gladem;novo-sertraline;novo sertraline;ratio-sertraline;ratio sertraline;rhoxal-sertraline;rhoxal sertraline;sertraline hydrochloride;hydrochloride sertraline;sertraline hydrochloride 1s-cis-isomer;gen-sertraline;gen sertraline"
"d015057","1-naphthylamine","1-naphthylamine;1 naphthylamine;1-aminonaphthalene;1 aminonaphthalene;8-aminonaphthalene;8 aminonaphthalene;alpha-naphthylamine;alpha naphthylamine;naphthalidine"
"d015081","2-naphthylamine","2-naphthylamine;2 naphthylamine;beta-naphthylamine;beta naphthylamine;2-aminonaphthalene;2 aminonaphthalene"
"d015058","1-naphthylisothiocyanate","1-naphthylisothiocyanate;1 naphthylisothiocyanate;alpha-naphthylisothiocyanate;alpha naphthylisothiocyanate"
"d009286","naphthylvinylpyridine",""
"d017035","pravastatin","pravastatin;eptastatin;vasten;cs-514;cs 514;cs514;lin-pravastatin;lin pravastatin;lipemol;liplat;nu-pravastatin;nu pravastatin;prareduct;mevalotin;pravachol;elisor;selektine;lipostat;pravacol;pravasin;pravastatin monosodium salt 6 beta-isomer;pravastatin sodium;pravastatin sodium salt;sodium salt pravastatin;pravastatin tert-octylamine salt;pravastatin tert octylamine salt;pravastatin 6 beta-isomer;rms-431;rms 431;rms431;sq-31000;sq 31000;sq31000;sq-31000;sq 31000;sq31000;apo-pravastatin;apo pravastatin;bristacol"
"d011433","propranolol","propranolol;propanolol;inderal;avlocardyl;ay-20694;ay 20694;ay20694;rexigen;dexpropranolol;dociton;obsidan;obzidan;propranolol hydrochloride;hydrochloride propranolol;anaprilin;anapriline;betadren"
"d000077291","terbinafine","terbinafine;terbinafine z-isomer;terbinafine z-;lamisil;e-n-66-dimethyl-2-heptenynyl-n-methyl-1-naphthalenementhamin hydrochloride;tdt-067;tdt 067;tdt067;da 5505;sf 86-327;sf 86 327;sf 86327;sf-86-327;sf86327;terbinafine hydrochloride"
"d017371","8-hydroxy-2-di-n-propylaminotetralin","8-hydroxy-2-di-n-propylaminotetralin;8-oh-dpat;8-hydroxy-2-di-n-propylaminotetralin hydrobromide;8-hydroxy-2-di-n-propylaminotetralin hydrobromide --isomer;8-hydroxy-2-di-n-propylaminotetralin r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride s-isomer;8-hydroxy-2-di-n-propylaminotetralin --isomer;8-hydroxy-2-di-n-propylaminotetralin s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide r-isomer"
"d000077610","bexarotene","bexarotene;3-methyl-ttneb;4-1-35588-pentamethyl-5678-tetrahydro-2-naphthylethenylbenzoic acid;lg69 compound;lgd 1069;lgd-1069;lgd1069;targretin"
"d002040","levobunolol","levobunolol;apo-levobunolol;apo levobunolol;apolevobunolol;betagan;levobunolol hydrochloride;novo-levobunolol;novo levobunolol;novolevobunolol;w-7000a;w 7000a;w7000a;ratio-levobunolol;ratio levobunolol;ultracortenol;vistagan;akbeta;pms-levobunolol;pms levobunolol;pmslevobunolol"
"d064805","bunolol","bunolol;w-6412a;w 6412a;w6412a;bunolol hydrochloride"
"d005047","etoposide","etoposide;eposide;demethyl epipodophyllotoxin ethylidine glucoside;eto-gry;eto gry;etoposide 5a alpha9 alpha-isomer;etoposide 5s-isomer;etoposide alpha-d-glucopyranosyl isomer;etoposide alpha d glucopyranosyl isomer;alpha-d-glucopyranosyl isomer etoposide;etoposido ferrer farma;exitop;lastet;nsc-141540;nsc 141540;nsc141540;onkoposid;riboposid;toposar;etoposide teva;teva etoposide;vepesid;vp 16-213;vp 16 213;vp 16213;vp-16;vp 16;vp16;vpside-sandoz;vpside sandoz;celltop;etopos;etomedac;eposin;etoposide 5a alpha-isomer;etoposide pierre fabre"
"d011034","podophyllotoxin","podophyllotoxin;podofilox;condylox;cph86;epipodophyllotoxin;podocon-25;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 beta-isomer;podophyllotoxin 5r-5 alpha5a alpha8a beta9 alpha-isomer;podophyllotoxin 5r-5 alpha5a beta8a alpha9 beta-isomer;wartec;warticon;podofilm;condyline;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 alpha-isomer"
"d044024","tetralones",""
"d013764","tetrahydronaphthalenes","tetrahydronaphthalenes;tetralins"
"d000068801","adapalene benzoyl peroxide drug combination","adapalene benzoyl peroxide drug combination;adapalene-benzoyl peroxide drug combination;adapalene - benzoyl peroxide drug combination;adapalene benzoyl peroxide drug combination;epiduo"
"d000068816","adapalene","adapalene;6-3-1-adamantyl-4-methoxyphenyl-2-naphthoic acid;cd 271;271 cd;cd271;cd-271;adaferin;differin;differine"
"d000073","acenaphthenes",""
"d009281","naphthalenes",""
"d053644","naphthalimides",""
"d053626","atovaquone","atovaquone;2-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;2-trans-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;wellvone;mepron;566c;compound 566;566c80;hydroxynaphthoquinone 566c80;566c80 hydroxynaphthoquinone;hydroxynaphthoquinone 566c80"
"d003993","dibutyl phthalate","dibutyl phthalate;phthalate dibutyl;di-n-butyl phthalate;di n butyl phthalate;phthalate di-n-butyl;butyl phthalate;phthalate butyl"
"d004051","diethylhexyl phthalate","diethylhexyl phthalate;phthalate diethylhexyl;bis2-ethylhexylphthalate;dioctyl phthalate;phthalate dioctyl;di-2-ethylhexylphthalate;di 2 ethylhexylphthalate;di2-ethylhexylphthalate;dehp"
"d009764","o-phthalaldehyde","o-phthalaldehyde;o phthalaldehyde;orthophthaldialdehyde;o-phthaldialdehyde;o phthaldialdehyde;ortho-phthalaldehyde;ortho phthalaldehyde;ortho-phthalic aldehyde;aldehyde ortho-phthalic;ortho phthalic aldehyde"
"d010796","phthalic anhydrides","phthalic anhydrides;anhydrides phthalic"
"d000077269","lenalidomide","lenalidomide;3-4-amino-1-oxoisoindolin-2-ylpiperidine-26-dione;26-piperidinedione 3-4-amino-13-dihydro-1-oxo-2h- isoindol-2-yl-;imid3 cpd;cc 5013;cc5013;cc-5013;revlimid;revimid"
"d013792","thalidomide","thalidomide;sedoval;thalomid"
"d010797","phthalimides",""
"d010795","phthalic acids","phthalic acids;acids phthalic"
"d006582","hexachlorophene","hexachlorophene;hexachlorophane"
"d002733","chlorophenols","chlorophenols;hydroxychlorobenzenes"
